"wq_name","site","model","month","Fut1diff_median","Fut2diff_median","Fut1like","Fut2like","Fut1med_use","Fut2med_use","X0"
"Turbidity Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Jan",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Feb",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Mar",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Apr",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BNU-ESM","May",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Jun",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Jul",0,0,1,1,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Aug",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Sep",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Oct",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Nov",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Dec",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Jan",0,0,1,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Feb",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Mar",0,0,1,1,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Apr",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","May",0,0,1,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Jun",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Jul",0,0,1,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Aug",0,0,0,1,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Sep",0,0,1,1,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Oct",0,0,1,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Nov",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Dec",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Jan",0,0,1,1,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Feb",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Mar",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Apr",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","May",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Jun",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Jul",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Aug",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Sep",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Oct",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Nov",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Dec",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Jan",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Feb",0,0,1,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Mar",0,0,1,1,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Apr",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","May",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Jun",0,0,0,1,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Jul",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Aug",0,0,1,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Sep",0,0,1,1,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Oct",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Nov",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Dec",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Jan",0,0,1,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Feb",0,0,1,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Mar",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Apr",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","May",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Jun",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Jul",0,0,1,1,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Aug",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Sep",0,0,2,1,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Oct",0,0,1,1,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Nov",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Dec",0,0,1,1,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Jan",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Feb",0,0,1,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Mar",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Apr",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","May",0,0,0,1,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Jun",0,0,1,1,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Jul",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Aug",0,0,0,1,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Sep",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Oct",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Nov",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Dec",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Jan",0,0,0,1,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Feb",0,0,0,1,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Mar",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Apr",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","NorESM1-M","May",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Jun",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Jul",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Aug",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Sep",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Oct",0,0,2,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Nov",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Dec",0,0,0,1,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Jan",0,0,0,1,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Feb",0,0,1,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Mar",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Apr",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BCC-CSM","May",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Jun",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Jul",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Aug",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Sep",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Oct",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Nov",0,0,0,0,0,0,NA
"Turbidity Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Dec",0,0,0,1,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","BNU-ESM","Jan",-0.000303503295178633,-0.000303503295178633,51,61,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","BNU-ESM","Feb",0.00161635753828747,-0.00254445849136115,64,87,0,-0.00254445849136115,NA
"Turbidity Alafia R at Lithia","Alafia","BNU-ESM","Mar",-0.00136576482830385,-0.000715400624349635,64,57,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","BNU-ESM","Apr",0.0021505376344086,0.0010752688172043,87,61,0.0021505376344086,0,NA
"Turbidity Alafia R at Lithia","Alafia","BNU-ESM","May",0.00104058272632674,0.00104058272632674,65,53,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","BNU-ESM","Jun",0,0.0010752688172043,39,62,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","BNU-ESM","Jul",-0.00411897329171002,-0.00613510232396809,95,98,-0.00411897329171002,-0.00613510232396809,NA
"Turbidity Alafia R at Lithia","Alafia","BNU-ESM","Aug",-0.00225459590704128,-0.00433576135969476,79,95,0,-0.00433576135969476,NA
"Turbidity Alafia R at Lithia","Alafia","BNU-ESM","Sep",-0.00642921146953405,-0.00468189964157706,92,81,-0.00642921146953405,-0.00468189964157706,NA
"Turbidity Alafia R at Lithia","Alafia","BNU-ESM","Oct",-0.00234131113423517,2.16788067984733e-05,73,50,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","BNU-ESM","Nov",0,0.0010752688172043,41,76,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","BNU-ESM","Dec",-0.00268817204301075,-0.00268817204301075,90,88,-0.00268817204301075,-0.00268817204301075,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-CM3","Jan",0.0121834894207423,0.0116631980575789,98,100,0.0121834894207423,0.0116631980575789,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-CM3","Feb",0.0105113751161757,0.00586093552465234,98,93,0.0105113751161757,0.00586093552465234,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-CM3","Mar",-0.00121401318071453,0.00147415886229622,69,62,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-CM3","Apr",-0.00138888888888889,0.0021505376344086,67,82,0,0.0021505376344086,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-CM3","May",0,0,17,17,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-CM3","Jun",0.00291218637992832,0.0010752688172043,89,65,0.00291218637992832,0,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-CM3","Jul",0.00533298647242456,0.00331685744016649,98,90,0.00533298647242456,0.00331685744016649,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-CM3","Aug",0.0077826916406521,0.00615678113076656,96,90,0.0077826916406521,0.00615678113076656,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-CM3","Sep",0.0223118279569892,0.0339605734767025,100,100,0.0223118279569892,0.0339605734767025,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-CM3","Oct",0.00845473465140479,0.0219823100936524,99,100,0.00845473465140479,0.0219823100936524,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-CM3","Nov",0.00183691756272401,0.00114247311827957,83,76,0.00183691756272401,0,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-CM3","Dec",0.00288978494623656,0.0028182448838016,84,85,0.00288978494623656,0.0028182448838016,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-ESM2G","Jan",0.00251474158862296,-0.00134408602150538,80,66,0.00251474158862296,0,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-ESM2G","Feb",-0.00147492625368732,-0.00180699536451749,72,81,0,-0.00180699536451749,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-ESM2G","Mar",-0.00368539715574055,-0.00672043010752688,77,96,0,-0.00672043010752688,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-ESM2G","Apr",0,0,25,30,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-ESM2G","May",0,0,18,7,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-ESM2G","Jun",-0.00725806451612903,-0.00833333333333333,96,98,-0.00725806451612903,-0.00833333333333333,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-ESM2G","Jul",-0.00531130766562608,-0.00672043010752688,96,100,-0.00531130766562608,-0.00672043010752688,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-ESM2G","Aug",-0.00403225806451613,-0.00537634408602151,90,98,-0.00403225806451613,-0.00537634408602151,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-ESM2G","Sep",0.0119847670250896,-0.00127688172043011,95,57,0.0119847670250896,0,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-ESM2G","Oct",-0.00121401318071453,0.000260145681581687,67,52,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-ESM2G","Nov",-0.000313620071684588,-0.000313620071684588,63,61,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","GFDL-ESM2G","Dec",0.00416666666666667,-0.000303503295178633,90,51,0.00416666666666667,0,NA
"Turbidity Alafia R at Lithia","Alafia","MIROC-ESM","Jan",0.00251474158862296,0.00251474158862296,87,84,0.00251474158862296,0.00251474158862296,NA
"Turbidity Alafia R at Lithia","Alafia","MIROC-ESM","Feb",0.000808178769143734,-0.000664138221660345,70,66,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","MIROC-ESM","Mar",0,0.00177766215747485,49,79,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","MIROC-ESM","Apr",0.0010752688172043,0.0010752688172043,55,65,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","MIROC-ESM","May",0,0,12,12,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","MIROC-ESM","Jun",0.000761648745519713,-0.000313620071684588,58,51,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","MIROC-ESM","Jul",0.00457422823447797,-0.00672043010752688,85,99,0.00457422823447797,-0.00672043010752688,NA
"Turbidity Alafia R at Lithia","Alafia","MIROC-ESM","Aug",0.000867152271938952,-0.00537634408602151,59,98,0,-0.00537634408602151,NA
"Turbidity Alafia R at Lithia","Alafia","MIROC-ESM","Sep",0.00210573476702509,-0.0109767025089606,67,98,0,-0.0109767025089606,NA
"Turbidity Alafia R at Lithia","Alafia","MIROC-ESM","Oct",0.000260145681581687,-0.00403225806451613,54,93,0,-0.00403225806451613,NA
"Turbidity Alafia R at Lithia","Alafia","MIROC-ESM","Nov",0,0,37,42,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","MIROC-ESM","Dec",0.00193212365591398,0.00104058272632674,76,62,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","MPI-ESM-LR","Jan",0.00489941033645508,0.00593999306278182,94,95,0.00489941033645508,0.00593999306278182,NA
"Turbidity Alafia R at Lithia","Alafia","MPI-ESM-LR","Feb",-0.00100012122681537,0.00114285714285714,72,67,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","MPI-ESM-LR","Mar",-0.00045525494276795,0.000867152271938952,59,58,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","MPI-ESM-LR","Apr",0,0.0010752688172043,34,63,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","MPI-ESM-LR","May",0,0.00385882761012834,15,93,0,0.00385882761012834,NA
"Turbidity Alafia R at Lithia","Alafia","MPI-ESM-LR","Jun",0,0,41,40,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","MPI-ESM-LR","Jul",0.00593999306278182,0.00125737079431148,97,69,0.00593999306278182,0,NA
"Turbidity Alafia R at Lithia","Alafia","MPI-ESM-LR","Aug",0.00381546999653139,-0.0046392646548734,77,89,0,-0.0046392646548734,NA
"Turbidity Alafia R at Lithia","Alafia","MPI-ESM-LR","Sep",0.000470430107526884,-0.0111783154121864,53,98,0,-0.0111783154121864,NA
"Turbidity Alafia R at Lithia","Alafia","MPI-ESM-LR","Oct",0.00518123482483524,0.00073707943114811,94,57,0.00518123482483524,0,NA
"Turbidity Alafia R at Lithia","Alafia","MPI-ESM-LR","Nov",0.0010752688172043,0.0021505376344086,64,85,0,0.0021505376344086,NA
"Turbidity Alafia R at Lithia","Alafia","MPI-ESM-LR","Dec",0.00221774193548387,0.00756590357266736,78,97,0,0.00756590357266736,NA
"Turbidity Alafia R at Lithia","Alafia","MRI-CGCM3","Jan",0.00459590704127645,0.00385882761012834,95,97,0.00459590704127645,0.00385882761012834,NA
"Turbidity Alafia R at Lithia","Alafia","MRI-CGCM3","Feb",0.00684931506849315,0.00716982722292457,97,94,0.00684931506849315,0.00716982722292457,NA
"Turbidity Alafia R at Lithia","Alafia","MRI-CGCM3","Mar",0.0119450225459591,0.0146982310093652,100,99,0.0119450225459591,0.0146982310093652,NA
"Turbidity Alafia R at Lithia","Alafia","MRI-CGCM3","Apr",0.00291218637992832,0.00183691756272401,90,73,0.00291218637992832,0,NA
"Turbidity Alafia R at Lithia","Alafia","MRI-CGCM3","May",0,0,11,34,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","MRI-CGCM3","Jun",0.00474910394265233,0.000448028673835125,94,58,0.00474910394265233,0,NA
"Turbidity Alafia R at Lithia","Alafia","MRI-CGCM3","Jul",0.0216137703780784,0.0138093999306278,100,99,0.0216137703780784,0.0138093999306278,NA
"Turbidity Alafia R at Lithia","Alafia","MRI-CGCM3","Aug",0.0260579257717655,0.0221123829344433,100,100,0.0260579257717655,0.0221123829344433,NA
"Turbidity Alafia R at Lithia","Alafia","MRI-CGCM3","Sep",0.00120967741935484,0.0210573476702509,55,97,0,0.0210573476702509,NA
"Turbidity Alafia R at Lithia","Alafia","MRI-CGCM3","Oct",0.00325182101977107,0.00221123829344433,85,76,0.00325182101977107,0,NA
"Turbidity Alafia R at Lithia","Alafia","MRI-CGCM3","Nov",0.0010752688172043,0.00645161290322581,70,99,0,0.00645161290322581,NA
"Turbidity Alafia R at Lithia","Alafia","MRI-CGCM3","Dec",0.00288978494623656,0.00370707596253902,84,92,0.00288978494623656,0.00370707596253902,NA
"Turbidity Alafia R at Lithia","Alafia","NorESM1-M","Jan",0.00073707943114811,0.00073707943114811,67,65,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","NorESM1-M","Feb",-0.00180829999595911,-0.00180699536451749,74,81,0,-0.00180699536451749,NA
"Turbidity Alafia R at Lithia","Alafia","NorESM1-M","Mar",-0.00173430454387791,-0.000997225112729795,76,71,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","NorESM1-M","Apr",0.00291218637992832,0.00183691756272401,88,74,0.00291218637992832,0,NA
"Turbidity Alafia R at Lithia","Alafia","NorESM1-M","May",0,0.00104058272632674,23,60,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","NorESM1-M","Jun",-0.00356182795698925,0,82,49,-0.00356182795698925,0,NA
"Turbidity Alafia R at Lithia","Alafia","NorESM1-M","Jul",0.000195109261186265,-0.00268817204301075,54,89,0,-0.00268817204301075,NA
"Turbidity Alafia R at Lithia","Alafia","NorESM1-M","Aug",6.50364203954217e-05,-0.00045525494276795,50,63,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","NorESM1-M","Sep",-0.00356182795698925,-0.0106854838709677,74,96,0,-0.0106854838709677,NA
"Turbidity Alafia R at Lithia","Alafia","NorESM1-M","Oct",-0.0046392646548734,-0.00502948317724592,90,94,-0.0046392646548734,-0.00502948317724592,NA
"Turbidity Alafia R at Lithia","Alafia","NorESM1-M","Nov",0.0010752688172043,0.0010752688172043,75,63,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","NorESM1-M","Dec",0.00445228494623656,0.00429240374609782,88,90,0.00445228494623656,0.00429240374609782,NA
"Turbidity Alafia R at Lithia","Alafia","BCC-CSM","Jan",0.00288328130419702,0.00251474158862296,76,82,0,0.00251474158862296,NA
"Turbidity Alafia R at Lithia","Alafia","BCC-CSM","Feb",0.000808178769143734,0.000478718921196797,58,52,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","BCC-CSM","Mar",0.000867152271938952,0.000433576135969476,67,52,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","BCC-CSM","Apr",0,0,26,26,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","BCC-CSM","May",0,0,0,0,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","BCC-CSM","Jun",-0.00201612903225806,-0.00277777777777778,77,84,0,-0.00277777777777778,NA
"Turbidity Alafia R at Lithia","Alafia","BCC-CSM","Jul",0.00234131113423517,-0.0031434269857787,76,90,0,-0.0031434269857787,NA
"Turbidity Alafia R at Lithia","Alafia","BCC-CSM","Aug",0.00613510232396809,-0.00344693028095734,88,94,0.00613510232396809,-0.00344693028095734,NA
"Turbidity Alafia R at Lithia","Alafia","BCC-CSM","Sep",-0.00969982078853046,-0.00577956989247312,87,78,-0.00969982078853046,0,NA
"Turbidity Alafia R at Lithia","Alafia","BCC-CSM","Oct",-0.00390218522372529,-0.00418400971210545,88,95,-0.00390218522372529,-0.00418400971210545,NA
"Turbidity Alafia R at Lithia","Alafia","BCC-CSM","Nov",-0.00138888888888889,-0.000313620071684588,70,53,0,0,NA
"Turbidity Alafia R at Lithia","Alafia","BCC-CSM","Dec",0.00208333333333333,0.0028182448838016,81,87,0.00208333333333333,0.0028182448838016,NA
"TOC Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Jan",-0.0569502254595907,-0.138332466181061,100,100,-0.0569502254595907,-0.138332466181061,NA
"TOC Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Feb",-0.0128854002505354,-0.152977665402444,78,100,0,-0.152977665402444,NA
"TOC Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Mar",-0.0905306971904267,-0.152055150884495,100,100,-0.0905306971904267,-0.152055150884495,NA
"TOC Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Apr",-0.0415098566308244,-0.0602150537634409,100,100,-0.0415098566308244,-0.0602150537634409,NA
"TOC Hillsborough R at Morris Br","Hillsborough","BNU-ESM","May",0.0293531044051335,0.0186004162330905,100,93,0.0293531044051335,0.0186004162330905,NA
"TOC Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Jun",-0.0622983870967742,-0.0943548387096774,100,100,-0.0622983870967742,-0.0943548387096774,NA
"TOC Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Jul",-0.217481789802289,-0.336043184183143,100,100,-0.217481789802289,-0.336043184183143,NA
"TOC Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Aug",-0.24872095039889,-0.419614984391259,100,100,-0.24872095039889,-0.419614984391259,NA
"TOC Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Sep",-0.299260752688172,-0.421258960573477,100,100,-0.299260752688172,-0.421258960573477,NA
"TOC Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Oct",-0.174796219216094,-0.166558272632674,100,100,-0.174796219216094,-0.166558272632674,NA
"TOC Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Nov",-0.122647849462366,-0.11364247311828,100,100,-0.122647849462366,-0.11364247311828,NA
"TOC Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Dec",-0.0554939516129032,-0.0524193548387097,100,100,-0.0554939516129032,-0.0524193548387097,NA
"TOC Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Jan",0.084872528616025,0.158363683662851,100,100,0.084872528616025,0.158363683662851,NA
"TOC Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Feb",0.18432032165515,0.168486304256216,100,100,0.18432032165515,0.168486304256216,NA
"TOC Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Mar",0.127362989941034,0.138722684703434,100,100,0.127362989941034,0.138722684703434,NA
"TOC Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Apr",0.0473566308243728,0.0148745519713262,100,85,0.0473566308243728,0.0148745519713262,NA
"TOC Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","May",0.0389784946236559,0.00531130766562608,100,70,0.0389784946236559,0,NA
"TOC Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Jun",0.163508064516129,0.0213485663082437,100,88,0.163508064516129,0.0213485663082437,NA
"TOC Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Jul",0.22684703433923,0.102735865417967,100,100,0.22684703433923,0.102735865417967,NA
"TOC Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Aug",0.230033818938606,0.108220603537981,100,100,0.230033818938606,0.108220603537981,NA
"TOC Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Sep",0.280958781362007,0.248476702508961,100,100,0.280958781362007,0.248476702508961,NA
"TOC Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Oct",0.317204301075269,0.393123482483524,100,100,0.317204301075269,0.393123482483524,NA
"TOC Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Nov",0.217271505376344,0.266845878136201,100,100,0.217271505376344,0.266845878136201,NA
"TOC Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Dec",0.0810483870967742,0.130853277835588,100,100,0.0810483870967742,0.130853277835588,NA
