"Q_cfs_log_round","mu_mean","mu_025","mu_975","y_mean","y_025","y_975","title","in_or_out","method","max_flow_sampled","min_flow_sampled"
2.7,28.426433925779,23.7774233718224,34.477125344628,29.1097174598649,12.9040491135475,50.7607856565651,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
2.8,29.109036230667,24.6037629835399,34.7995289242758,29.0360428097758,12.1574056373611,55.3464359772752,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
2.9,29.8245168620939,25.5506636569011,35.0721571007648,31.0744282598242,13.447986405395,55.4294071190971,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
3,30.5741061623302,26.528739390248,35.4591273027053,30.7433419828713,11.9432463544805,58.992590328048,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
3.1,31.3591027705972,27.4230004088727,36.0506957653797,30.6633895426772,12.2078868351493,55.1130361966671,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
3.2,32.1808765329009,28.4803656933927,36.6353243584395,31.5525499467393,12.1866406644535,58.3643976620855,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
3.3,33.0408715925599,29.5656798822834,37.2940968755721,33.6996546071523,13.3864591275361,60.2979606165752,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
3.4,33.9406096688949,30.4808519999432,38.0537553462229,34.1600687170593,14.4065957440112,64.9403343169861,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
3.5,34.8816935319682,31.407505055563,38.7516544743156,36.1405394267711,13.3203378680108,66.377346635998,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
3.6,35.8658106816738,32.47453398895,39.6447020302896,36.0058505568118,15.2734177885885,65.850266427653,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
3.7,36.8947372398995,33.5597354964299,40.4724053765548,36.7421457743841,13.931719210049,68.749166757622,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
3.8,37.9703420648908,34.7919607685899,41.3406744275683,38.1391492803504,15.2708808384548,72.3420566689449,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
3.9,39.0945910973626,36.0692841799257,42.2515267848907,39.5285573459968,16.2549415494118,74.370359344474,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
4,40.2695519483044,37.3933672184759,43.2692596633498,40.1259398817037,16.8040907237595,77.0955934277821,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
4.1,41.4973987388275,38.6978159974642,44.4909605104622,41.3031877558102,16.5089440556846,75.6449688436496,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
4.2,42.7804172027884,39.9466912033403,45.7373318652762,42.6960591718193,17.0848841707787,78.6955733299967,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
4.3,44.1210100633007,41.2001887508035,47.0368785469078,44.1536974336794,17.8427751461548,82.2202243231201,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
4.4,45.5217026946148,42.493265011912,48.4989760231447,45.2449788482838,17.9948937608539,84.8286654404614,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
4.5,46.9851490811876,43.8280239419154,50.044350206759,46.8230938647363,18.54800697379,87.1145166137596,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
4.6,48.5141380860974,45.2946808346017,51.7614433441529,48.6694752037825,19.6809995033985,91.1830500609977,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
4.7,50.1116000412672,46.8892307358949,53.5359827688346,50.1462441155134,20.1116151846836,93.7274298691353,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
4.8,51.7806136722423,48.4321694589276,55.2568200446929,51.6016292894973,21.2242701954633,96.9376476759255,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
4.9,53.524413370528,50.181079280731,57.1719166366461,53.0447489184649,21.6839485964743,99.6558989749042,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
5,55.3463968267234,51.8579577930504,59.2227702387977,55.4151362577991,22.484007508494,103.168613873364,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
5.1,57.2501330378867,53.6881325669179,61.3348124826631,57.4534323783206,22.816151332706,101.997312268607,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
5.2,59.2393707027349,55.4527570978872,63.4777155759328,59.115953249417,24.2825892117574,112.657838587624,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
5.3,61.3180470184148,57.3434863137166,65.7255615850721,61.3902129057879,23.9658359320516,114.750625932279,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
5.4,63.490296892683,59.3412398145048,68.050479469084,63.4575465476484,26.5964469724875,117.737062235601,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
5.5,65.7604625853954,61.4257126371073,70.4550654277496,66.0918741649001,26.9309247748255,121.198713245699,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
5.6,68.1331037932462,63.619009010665,72.9573038633916,67.7687828802827,27.1715665862259,128.30114477428,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
5.7,70.6130081916864,65.7477597008041,75.6020609466792,71.381175723873,29.1984209599157,131.570623457813,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
5.8,73.2052024479416,68.1528732797692,78.4735837256465,72.7356240725526,28.0427594448504,137.794267376665,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
5.9,75.9149637189851,70.7177406609434,81.8108309425434,76.2079548314558,31.1702290641311,139.938829716584,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
6,78.7478316482712,73.4167629892869,84.6774361663568,79.4780036626946,31.9039391272031,149.082225089728,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
6.1,81.7096208749595,76.4543599710881,87.6455582849426,82.299090672552,32.7508624413972,154.478949842159,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
6.2,84.8064340692975,79.4458207125428,91.0507032464643,83.59961697005,33.9606809289186,152.296283279958,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
6.3,88.0446755077946,82.2794232121149,94.7314544285309,87.438485938877,35.0662396828384,159.966912586701,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
6.4,91.4310652018138,85.1673607628068,98.8772988086776,89.5310105014465,38.0612441580359,163.963937210941,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
6.5,94.9726535932732,88.1780884629968,103.759565533729,95.6778234977029,37.8639645141712,176.803266497953,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
6.6,98.6768368313079,91.2472230919972,108.953563429268,98.9777744142256,45.0327720851294,182.978988866124,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
6.7,102.551372644014,94.2507096823501,113.715998284434,101.526048120628,40.3604857687901,191.03177981094,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
6.8,106.604396819837,97.4943846300507,119.669962977178,105.186064250732,42.3506201537079,201.361425289644,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
6.9,110.844440313821,100.851900616268,124.913345894662,110.902809334795,46.1626614758169,204.281521638328,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
7,115.280446994826,104.259548589714,130.414392870763,116.396133988142,48.1103125436639,224.466865084093,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
7.1,119.921792051063,107.643484881868,136.185918186187,117.454529672742,47.1232887041491,219.843433645349,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
7.2,124.778301072883,111.189384088895,142.891387442284,125.237706304536,48.4327522159652,231.505941523063,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
7.3,129.860269833875,114.878549960697,150.365905580159,128.948848747766,58.2201497262774,236.958661880665,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
7.4,135.178484793907,118.765358814804,158.488875764084,137.173704494814,54.1183325562984,261.804877335014,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
7.5,140.744244351094,122.706884182652,166.514335934104,141.731477446611,62.2362029530015,263.52246009779,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
7.6,146.569380873686,126.424469591477,177.187956471384,144.120703085926,58.9864154983742,270.940873594577,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
7.7,152.666283547847,130.703879760284,185.48595385828,149.871831506833,60.2587825859012,292.335964091573,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
7.8,159.047922083299,134.929551073771,197.931687862187,159.882487689418,62.8946474036456,313.366683274509,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
7.9,165.727871325939,139.440626594497,206.803906240337,158.70297395682,61.4523894718863,275.0019831575,"True color Alafia R at Lithia","in range","JAGS",7.9,1.7
8,172.720336835131,144.409040869894,217.927816789634,175.345828493593,60.962675884429,320.43983534702,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
8.1,180.040181493445,149.149407745941,229.982800852424,183.910584891281,79.4932420211501,360.195037100933,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
8.2,187.702953228468,154.047303995027,242.860883972551,188.875739433172,81.8322304034885,345.622215518274,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
8.3,195.724913940198,159.107923596548,256.541070216284,204.387333797816,77.2691060849109,387.246365150619,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
8.4,204.123069743555,164.334380134595,270.738224316912,207.544189458329,80.5129075952725,422.480858897846,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
8.5,212.915202654232,169.570785460172,284.693058505959,211.992153124695,94.2011592090217,399.157959059004,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
8.6,222.119903867442,174.942686984583,299.398185787509,226.718751211705,92.6445780002731,402.56008719455,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
8.7,231.756608803712,180.469796921716,315.021731090174,224.954403178507,96.3986853358451,480.123060319383,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
8.8,241.845634123908,186.169934134386,332.155636442218,245.978055800532,97.7083378675268,475.735860009889,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
8.9,252.408216947558,192.048601281066,350.460695969543,251.779653182192,104.985058202411,507.933394190324,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
9,263.46655654478,198.125025903113,369.82460332318,257.738077453336,98.7445673337166,522.69427467329,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
9.1,275.043858813034,204.510497610169,390.911617610655,281.621326623432,109.211100507371,562.176542669974,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
9.2,287.164383896176,211.101993779505,413.570439384812,292.704202669622,119.509227397625,569.679129277157,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
9.3,299.853497355256,217.89833786253,437.597050723209,300.130072982146,120.817440314517,635.184705074427,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
9.4,313.13772535899,224.911543161183,463.070244886178,321.349293895922,124.243341292605,676.367649319248,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
9.5,327.04481442734,232.237193289482,490.073097197222,314.718294204237,128.673307786234,625.918299088012,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
9.6,341.603796335064,239.827520652272,518.69321881248,341.504568144972,125.283505624881,673.903091894286,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
9.7,356.845058864175,247.666501666844,549.023034744957,346.764220226547,127.584355153056,689.959323100218,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
9.8,372.800423186061,255.729063816629,581.160089631808,385.795504696853,135.897265738218,881.573872530792,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
9.9,389.503228756502,264.023877384698,615.207385230414,398.697506809976,164.025364431733,835.971299990638,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
10,406.988426721443,272.587911861501,651.273754188387,405.718101120257,141.03958057555,886.146811668045,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
10.1,425.292682959293,281.429874013685,689.47427526253,433.570377989495,139.488960552988,1049.74131276912,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
10.2,444.454492028691,290.551200195441,729.930735870074,444.814335894851,168.16292657795,950.593176484949,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
10.3,464.51430345069,299.968228871251,772.772148653365,452.351373406592,188.255626557729,923.255035426902,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
10.4,485.514661933856,309.690528566145,818.135329638719,493.331742091047,148.820162293179,1029.62400271426,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
10.5,507.500363351955,319.727979526697,866.169752255445,493.15974784833,145.31098274705,1032.28509019364,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
10.6,530.518628510173,330.090786401718,917.067676880175,542.960073043208,171.030988308082,1354.01907312987,"True color Alafia R at Lithia","OOR","JAGS",7.9,1.7
-8.1,0.116256088060714,3.32844357900389e-09,1.31714936081308,0.119338758626656,2.8410859615106e-09,1.20978253144171,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-8,0.0897245633519337,3.4162744012784e-09,1.01387147320861,0.0970450366820962,3.55243012604294e-09,1.09271926186063,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-7.9,0.0692865280714365,3.5193547439453e-09,0.780150401450952,0.0652187876504667,3.0465138902929e-09,0.658261404295431,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-7.8,0.0535364574489601,3.60874056159412e-09,0.596926282421305,0.0519195814481863,3.2355350654018e-09,0.535891820992987,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-7.7,0.0413945992149548,3.69777066302995e-09,0.456792235358241,0.0455269588930578,3.64095274845384e-09,0.484382348373025,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-7.6,0.0320308558631226,3.78688897979277e-09,0.349628619780543,0.0298732850445676,3.67595091998161e-09,0.342923460233258,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-7.5,0.0248067038437916,3.87693471517375e-09,0.267687216188497,0.0246983061674223,3.63788523478385e-09,0.270351180069719,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-7.4,0.0192307784132156,3.97030948486345e-09,0.205035904736916,0.0167956059674101,3.97568102527481e-09,0.179776526138728,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-7.3,0.0149248466003499,4.06749077941317e-09,0.157133845541478,0.0146869809234223,4.19583257605756e-09,0.15617319892765,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-7.2,0.0115976997271295,4.13812524860047e-09,0.120506153319832,0.0113769629273594,3.4597233321912e-09,0.118822131159856,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-7.1,0.00902509856145313,4.18853733450398e-09,0.0924945855446584,0.00901451291014945,3.71199579051851e-09,0.088797588133481,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-7,0.0070343539618893,4.24284540546109e-09,0.0710664019381495,0.00712468252217107,3.64989358850249e-09,0.0671407297842733,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-6.9,0.0054924637700078,4.3107998573652e-09,0.0546677976859805,0.00564418607128863,4.14088979791741e-09,0.0562610218960333,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-6.8,0.00429698170198609,4.47064155836515e-09,0.042111521852907,0.00433865959679804,4.68132543867766e-09,0.0397420402320094,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-6.7,0.00336898722080377,4.65613450139375e-09,0.0324907282666783,0.00332618011319534,4.35946595909848e-09,0.0311399337249004,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-6.6,0.00264767233845089,4.85608569162364e-09,0.0251129613319662,0.00262149873218219,4.45932095892841e-09,0.0230866883415573,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-6.5,0.00208617344280616,5.11830265729585e-09,0.0194932528568475,0.00209713996129813,5.26906428504351e-09,0.0204979421856448,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-6.4,0.00164836205697154,5.38665624005551e-09,0.0151809115042592,0.00162826676217639,4.51200854487113e-09,0.0132100838014845,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-6.3,0.00130637425529728,5.67836962548781e-09,0.0118852906676334,0.00132480446496467,5.16548012453696e-09,0.0117186319427884,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-6.2,0.00103870903559109,5.99648318197865e-09,0.00940014679881134,0.00109806574147772,5.49482968685178e-09,0.0112342531113105,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-6.1,0.000828764866942637,6.27232338642816e-09,0.00746026087643162,0.00083401615809015,5.00891457291099e-09,0.00810216823646775,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-6,0.000663713615569788,6.52298362359353e-09,0.00595513822371737,0.000653593614809016,6.02085855993664e-09,0.00621265071328832,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-5.9,0.000533634165638184,6.75589780990760e-09,0.00472907984085876,0.000567028177758366,6.61346059429159e-09,0.00511309336134937,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-5.8,0.000430845878840109,7.01513170065549e-09,0.00369546407676893,0.000432954702162189,6.92808748894521e-09,0.00341560301248087,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-5.7,0.000349395787094615,7.30421088841891e-09,0.00290030707474304,0.000341925461714653,7.0385173522035e-09,0.00272346813150461,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-5.6,0.000284664018269573,7.62718041463545e-09,0.00229189219512973,0.00026149766456336,6.83737083387757e-09,0.00195946902833387,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-5.5,0.000233060132504042,8.14003743449535e-09,0.00184094776875504,0.000228007127627725,6.84366862653791e-09,0.00164607795037096,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-5.4,0.000191789349826669,8.68307276852888e-09,0.00148556750448008,0.000190363165901004,8.59805151587100e-09,0.00147161218975388,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-5.3,0.000158672505622748,9.24156614872542e-09,0.00120462626765547,0.000161137681911173,8.03297076314243e-09,0.00125128933387985,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-5.2,0.000132007309363906,9.87035385517749e-09,0.000981805991452361,0.000122222926660418,9.00811958475525e-09,0.000906719203381605,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-5.1,0.000110461359136871,1.05791874822384e-08,0.000804480620908926,0.000118365435217848,1.04880833208593e-08,0.00100945633468585,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-5,9.29895772531632e-05,1.13483338348764e-08,0.000662862865447235,9.29163872492462e-05,1.07093765499936e-08,0.000633808603334316,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-4.9,7.87704330689908e-05,1.20471982251382e-08,0.000556339916119845,8.10329739305245e-05,1.19699591240807e-08,0.000589412449494096,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-4.8,6.71566258765801e-05,1.28417697877232e-08,0.000471650077337909,6.76895240576598e-05,1.13685920002927e-08,0.000513693845054127,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-4.7,5.76369042396195e-05,1.37470964732267e-08,0.000402630835348031,5.60909363133519e-05,1.37281141960315e-08,0.000389527886926327,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-4.6,4.98064685440982e-05,1.47810299376181e-08,0.000346102109583039,5.15289966499951e-05,1.58527747867573e-08,0.000352656906680646,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-4.5,4.33439948320928e-05,1.61027015427957e-08,0.000295479498067429,4.43199014708379e-05,1.39245614958959e-08,0.000317234816668156,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-4.4,3.79937717646568e-05,1.76376578030709e-08,0.000256441582192779,3.74170196466843e-05,1.43309499838149e-08,0.00024402851370639,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-4.3,3.35517908088865e-05,1.94733631068154e-08,0.000222135464880482,3.50073479408197e-05,1.88068379155869e-08,0.000257620374672499,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-4.2,2.9854897042828e-05,2.17144938841544e-08,0.000193104461256352,2.77569864589499e-05,2.16912502027765e-08,0.000185935664504353,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-4.1,2.6772313199647e-05,2.4322403570444e-08,0.000169526138598798,2.60088054530461e-05,2.32164476021743e-08,0.000160199186411826,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-4,2.41990072210804e-05,2.73684976934915e-08,0.000149350730743145,2.38304103666706e-05,2.23081178765355e-08,0.000154412506959897,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-3.9,2.20504947685447e-05,3.09399767025372e-08,0.000133312009858958,2.23391314876653e-05,3.02515835073614e-08,0.000150589474556344,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-3.8,2.02587613777223e-05,3.51437035653716e-08,0.000120542575543018,1.98046845563937e-05,3.01379426893899e-08,0.00011518578682523,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-3.7,1.87690607675549e-05,4.01110992065677e-08,0.000110530589019511,1.83255530544578e-05,4.41792618978882e-08,0.000116228220415076,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-3.6,1.75374012436181e-05,4.60043582786342e-08,0.000102638052849816,1.67287164943305e-05,4.03768691922817e-08,9.79119983787375e-05,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-3.5,1.65285750102805e-05,5.30243659280652e-08,9.56123803163102e-05,1.62595552589281e-05,4.33293465621952e-08,0.000103448968005045,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-3.4,1.5714618483221e-05,6.14208122942683e-08,8.96150665579962e-05,1.55176775596604e-05,5.52428506667327e-08,9.16197957365681e-05,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-3.3,1.50736176466068e-05,7.15051546602778e-08,8.41251972205012e-05,1.60112903035852e-05,5.87223147253767e-08,8.75295680407642e-05,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-3.2,1.45887928861394e-05,8.36672797993853e-08,7.95433946277781e-05,1.43615521442032e-05,6.60769804888021e-08,7.91315228660045e-05,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-3.1,1.42478139178732e-05,9.83969877127086e-08,7.58685035208814e-05,1.39326806131683e-05,7.66682414254783e-08,8.38332570765765e-05,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-3,1.40423084952778e-05,1.16311774937724e-07,7.30312282464412e-05,1.41942394378069e-05,9.32848604100918e-08,7.73918422921996e-05,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-2.9,1.39675393714861e-05,1.38192871009877e-07,7.09069305134902e-05,1.40712220193354e-05,1.4029704786645e-07,7.06153453125303e-05,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-2.8,1.40222332193988e-05,1.65032116085964e-07,6.98422240101946e-05,1.33388170363529e-05,1.41891381584159e-07,6.67231362521733e-05,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-2.7,1.42085534627652e-05,1.98093116089978e-07,6.9727679452036e-05,1.45601964650399e-05,1.90926693777268e-07,7.53927071869876e-05,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-2.6,1.4532216776626e-05,2.38991248354616e-07,7.01820720387705e-05,1.46286374617632e-05,1.94430679399685e-07,6.90100786361284e-05,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-2.5,1.50027608760072e-05,2.89798616335566e-07,7.1108466296274e-05,1.54905794900308e-05,2.73380590263539e-07,7.9377842417999e-05,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-2.4,1.56339796398436e-05,3.53182103270506e-07,7.25841218009157e-05,1.50507476185505e-05,3.04958777864169e-07,6.82337124682206e-05,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-2.3,1.64445511675949e-05,4.32585437250552e-07,7.51663493277246e-05,1.67122892054595e-05,3.76219885909004e-07,8.18191842037619e-05,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-2.2,1.7458895683054e-05,5.32469906363914e-07,7.80375388482212e-05,1.74939577555574e-05,4.50922427136443e-07,8.23401946816769e-05,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-2.1,1.8708314059143e-05,6.58633395430295e-07,8.14249057505942e-05,1.7935891157722e-05,6.20048740476357e-07,7.8391876970869e-05,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-2,2.02324751077065e-05,8.1863422212719e-07,8.56618568584426e-05,1.98650307986939e-05,7.57344487821379e-07,0.000104468077659554,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-1.9,2.20813418940437e-05,1.02235546524511e-06,9.08592465424683e-05,2.30864620178496e-05,7.89575344028177e-07,0.000113797228582256,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-1.8,2.43176557885008e-05,1.28275796588449e-06,9.71566102672206e-05,2.37833932235362e-05,1.27548179112214e-06,0.000100088671198167,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-1.7,2.70201338302693e-05,1.61688712009042e-06,0.000104739610837968,2.75904309225684e-05,1.05383235028089e-06,0.000124172245755841,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-1.6,3.02875829625666e-05,2.04722156916554e-06,0.000113814070722351,3.12212063408297e-05,1.6834974595873e-06,0.000137837426864463,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-1.5,3.42441973573114e-05,2.60348310765014e-06,0.000124647452596845,3.34842407233005e-05,2.24779073283282e-06,0.000126504874204752,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-1.4,3.90463870532989e-05,3.32506952507153e-06,0.000137911074577478,3.73491457002426e-05,2.59277595337602e-06,0.000147358553738314,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-1.3,4.48915936189131e-05,4.26432968808793e-06,0.000153754542132414,4.4373023886668e-05,3.41158864852432e-06,0.000162188649953373,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-1.2,5.20296895825183e-05,5.49097839265034e-06,0.000172039443892513,5.38565838663589e-05,4.96192306289737e-06,0.000206973087778215,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-1.1,6.07777435378324e-05,7.09805473031804e-06,0.000194553074886002,6.06679953791938e-05,5.31637411432838e-06,0.000251048058164794,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-0.999999999999999,7.15391760133688e-05,9.20997185871124e-06,0.000222126977634138,7.04119042147646e-05,7.97651723222872e-06,0.000247376299779507,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-0.899999999999999,8.4828650579657e-05,1.19934015393642e-05,0.000255506385783877,8.19678177520045e-05,8.98417918267954e-06,0.000265548684364136,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-0.799999999999999,0.000101304464028134,1.56720016153182e-05,0.000297060967648857,9.93087860399764e-05,1.09165323581677e-05,0.000341555182414586,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-0.699999999999999,0.000121810749794046,2.05463528835e-05,0.000347507967583522,0.000123247750719456,1.5885281990392e-05,0.000419219231213945,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-0.6,0.000147432530435296,2.70209558195972e-05,0.000408959955836926,0.000147261140788009,2.04595937324581e-05,0.00041572593213315,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
